0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.01,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.10,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
0.09,0.02,1.00
